JTAG;SvfType;Device;PinNumber;DeviceType;NetName;ControlState;ExpectedState;Test
s32k142;Pulldown;R3005;84;Resistor;RPP_31_MON_AI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;R3027;85;Resistor;MPWR30_MON_AI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22011;32;Resistor;DIG_IN_G22_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22011;33;Resistor;DIG_IN_G21_DI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18006;29;Resistor;5V_OUT_A2_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18006;29;Resistor;5V_OUT_A2_AI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22004;62;Resistor;DIG_IN_G7_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22004;28;Resistor;DIG_IN_G8_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22008;55;Resistor;DIG_IN_G16_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22008;56;Resistor;DIG_IN_G15_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22008;63;Resistor;DIG_IN_G14_DI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18015;44;Resistor;5V_OUT_A7_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18015;44;Resistor;5V_OUT_A7_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18014;45;Resistor;5V_OUT_A6_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18014;45;Resistor;5V_OUT_A6_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18009;46;Resistor;5V_OUT_A5_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18009;46;Resistor;5V_OUT_A5_AI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22005;76;Resistor;DIG_IN_G11_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22005;77;Resistor;DIG_IN_G10_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22009;50;Resistor;DIG_IN_G19_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22009;49;Resistor;DIG_IN_G20_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22003;91;Resistor;DIG_IN_G3_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22004;89;Resistor;DIG_IN_G5_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22003;100;Resistor;DIG_IN_G1_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22003;99;Resistor;DIG_IN_G2_DI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18016;71;Resistor;5V_OUT_A8_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18016;71;Resistor;5V_OUT_A8_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18017;70;Resistor;5V_OUT_A9_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18017;70;Resistor;5V_OUT_A9_AI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22008;74;Resistor;DIG_IN_G13_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN23001;41;Resistor;DIG_IN_I3_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN23001;42;Resistor;DIG_IN_I2_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22005;75;Resistor;DIG_IN_G12_DI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18008;80;Resistor;5V_OUT_A4_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18008;80;Resistor;5V_OUT_A4_AI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN23001;31;Resistor;DIG_IN_I1_DI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18005;30;Resistor;5V_OUT_A1_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18005;30;Resistor;5V_OUT_A1_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18007;81;Resistor;5V_OUT_A3_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18007;81;Resistor;5V_OUT_A3_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R17001;69;Resistor;T_ECU_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R17001;69;Resistor;T_ECU_AI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22004;88;Resistor;DIG_IN_G6_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22009;52;Resistor;DIG_IN_G17_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22009;51;Resistor;DIG_IN_G18_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN23001;36;Resistor;DIG_IN_I4_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22005;27;Resistor;DIG_IN_G9_DI;Input, Output;Low, High;Interconnection
s32k142;Pulldown;RN22003;90;Resistor;DIG_IN_G4_DI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18001;29;Resistor;5V_OUT_A2_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18001;29;Resistor;5V_OUT_A2_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18006;29;Resistor;5V_OUT_A2_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18006;29;Resistor;5V_OUT_A2_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18011;44;Resistor;5V_OUT_A7_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18011;44;Resistor;5V_OUT_A7_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18015;44;Resistor;5V_OUT_A7_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18015;44;Resistor;5V_OUT_A7_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18010;45;Resistor;5V_OUT_A6_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18010;45;Resistor;5V_OUT_A6_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18014;45;Resistor;5V_OUT_A6_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18014;45;Resistor;5V_OUT_A6_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18004;46;Resistor;5V_OUT_A5_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18004;46;Resistor;5V_OUT_A5_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18009;46;Resistor;5V_OUT_A5_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18009;46;Resistor;5V_OUT_A5_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18012;71;Resistor;5V_OUT_A8_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18012;71;Resistor;5V_OUT_A8_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18016;71;Resistor;5V_OUT_A8_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18016;71;Resistor;5V_OUT_A8_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18013;70;Resistor;5V_OUT_A9_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18013;70;Resistor;5V_OUT_A9_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18017;70;Resistor;5V_OUT_A9_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18017;70;Resistor;5V_OUT_A9_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18003;80;Resistor;5V_OUT_A4_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18003;80;Resistor;5V_OUT_A4_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18008;80;Resistor;5V_OUT_A4_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18008;80;Resistor;5V_OUT_A4_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18000;30;Resistor;5V_OUT_A1_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18000;30;Resistor;5V_OUT_A1_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18005;30;Resistor;5V_OUT_A1_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18005;30;Resistor;5V_OUT_A1_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18002;81;Resistor;5V_OUT_A3_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18002;81;Resistor;5V_OUT_A3_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R18007;81;Resistor;5V_OUT_A3_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R18007;81;Resistor;5V_OUT_A3_AI;Input, Output;Low, High;Interconnection
s32k142;PullupPulldown;R17000;69;Resistor;T_ECU_AI;Input, Output;High, Low;Interconnection
s32k142;PullupPulldown;R17000;69;Resistor;T_ECU_AI;Input, Output;Low, High;Interconnection
s32k142;UnknownControl;C7009;15;Capacitor;I_ADC_MCU_EXTAL;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C7009;15;Capacitor;I_ADC_MCU_EXTAL;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;Q7000;15;Undefined;I_ADC_MCU_EXTAL;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;Q7000;15;Undefined;I_ADC_MCU_EXTAL;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R7009;15;Resistor;I_ADC_MCU_EXTAL;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R7009;15;Resistor;I_ADC_MCU_EXTAL;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R7006;16;Resistor;I_ADC_MCU_XTAL;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R7006;16;Resistor;I_ADC_MCU_XTAL;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;LD7000;6;Induction;SIGN00772;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;LD7000;6;Induction;SIGN00772;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21016;82;Capacitor;AN_IN_A8_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21016;82;Capacitor;AN_IN_A8_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21016;82;TestPoint;AN_IN_A8_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21016;82;TestPoint;AN_IN_A8_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21054;82;Resistor;AN_IN_A8_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21054;82;Resistor;AN_IN_A8_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R20002;9;Resistor;OEW_EN_FB_DI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R20002;9;Resistor;OEW_EN_FB_DI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP20040;9;TestPoint;OEW_EN_FB_DI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP20040;9;TestPoint;OEW_EN_FB_DI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21023;53;Capacitor;AN_IN_B1_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21023;53;Capacitor;AN_IN_B1_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21032;53;TestPoint;AN_IN_B1_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21032;53;TestPoint;AN_IN_B1_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21056;53;Resistor;AN_IN_B1_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21056;53;Resistor;AN_IN_B1_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R20000;21;Resistor;COE_PWM_FB_DI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R20000;21;Resistor;COE_PWM_FB_DI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP20018;21;TestPoint;COE_PWM_FB_DI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP20018;21;TestPoint;COE_PWM_FB_DI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21013;58;Capacitor;AN_IN_A5_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21013;58;Capacitor;AN_IN_A5_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21013;58;TestPoint;AN_IN_A5_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21013;58;TestPoint;AN_IN_A5_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21051;58;Resistor;AN_IN_A5_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21051;58;Resistor;AN_IN_A5_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21017;54;Capacitor;AN_IN_A9_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21017;54;Capacitor;AN_IN_A9_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21017;54;TestPoint;AN_IN_A9_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21017;54;TestPoint;AN_IN_A9_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21055;54;Resistor;AN_IN_A9_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21055;54;Resistor;AN_IN_A9_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21025;48;Capacitor;AN_IN_B2_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21025;48;Capacitor;AN_IN_B2_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21033;48;TestPoint;AN_IN_B2_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21033;48;TestPoint;AN_IN_B2_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21057;48;Resistor;AN_IN_B2_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21057;48;Resistor;AN_IN_B2_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21040;40;Capacitor;AN_IN_B8_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21040;40;Capacitor;AN_IN_B8_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21057;40;TestPoint;AN_IN_B8_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21057;40;TestPoint;AN_IN_B8_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21063;40;Resistor;AN_IN_B8_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21063;40;Resistor;AN_IN_B8_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21012;57;Capacitor;AN_IN_A4_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21012;57;Capacitor;AN_IN_A4_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21012;57;TestPoint;AN_IN_A4_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21012;57;TestPoint;AN_IN_A4_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21050;57;Resistor;AN_IN_A4_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21050;57;Resistor;AN_IN_A4_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21027;47;Capacitor;AN_IN_B3_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21027;47;Capacitor;AN_IN_B3_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21034;47;TestPoint;AN_IN_B3_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21034;47;TestPoint;AN_IN_B3_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21058;47;Resistor;AN_IN_B3_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21058;47;Resistor;AN_IN_B3_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21009;79;Capacitor;AN_IN_A1_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21009;79;Capacitor;AN_IN_A1_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21009;79;TestPoint;AN_IN_A1_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21009;79;TestPoint;AN_IN_A1_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21047;79;Resistor;AN_IN_A1_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21047;79;Resistor;AN_IN_A1_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21034;67;Capacitor;AN_IN_B5_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21034;67;Capacitor;AN_IN_B5_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21047;67;TestPoint;AN_IN_B5_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21047;67;TestPoint;AN_IN_B5_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21060;67;Resistor;AN_IN_B5_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21060;67;Resistor;AN_IN_B5_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21036;66;Capacitor;AN_IN_B6_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21036;66;Capacitor;AN_IN_B6_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21048;66;TestPoint;AN_IN_B6_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21048;66;TestPoint;AN_IN_B6_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21061;66;Resistor;AN_IN_B6_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21061;66;Resistor;AN_IN_B6_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21011;73;Capacitor;AN_IN_A3_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21011;73;Capacitor;AN_IN_A3_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21011;73;TestPoint;AN_IN_A3_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21011;73;TestPoint;AN_IN_A3_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21049;73;Resistor;AN_IN_A3_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21049;73;Resistor;AN_IN_A3_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R3017;8;Resistor;RPP_30_MON_DI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R3017;8;Resistor;RPP_30_MON_DI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP3021;8;TestPoint;RPP_30_MON_DI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP3021;8;TestPoint;RPP_30_MON_DI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C7015;43;Capacitor;SIGN00754;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C7015;43;Capacitor;SIGN00754;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R7003;43;Resistor;SIGN00754;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R7003;43;Resistor;SIGN00754;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C7016;64;Capacitor;SIGN00756;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C7016;64;Capacitor;SIGN00756;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R7004;64;Resistor;SIGN00756;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R7004;64;Resistor;SIGN00756;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21010;83;Capacitor;AN_IN_A2_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21010;83;Capacitor;AN_IN_A2_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21010;83;TestPoint;AN_IN_A2_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21010;83;TestPoint;AN_IN_A2_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21048;83;Resistor;AN_IN_A2_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21048;83;Resistor;AN_IN_A2_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21042;39;Capacitor;AN_IN_B9_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21042;39;Capacitor;AN_IN_B9_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21058;39;TestPoint;AN_IN_B9_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21058;39;TestPoint;AN_IN_B9_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21064;39;Resistor;AN_IN_B9_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21064;39;Resistor;AN_IN_B9_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21015;78;Capacitor;AN_IN_A7_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21015;78;Capacitor;AN_IN_A7_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21015;78;TestPoint;AN_IN_A7_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21015;78;TestPoint;AN_IN_A7_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21053;78;Resistor;AN_IN_A7_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21053;78;Resistor;AN_IN_A7_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21038;65;Capacitor;AN_IN_B7_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21038;65;Capacitor;AN_IN_B7_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21049;65;TestPoint;AN_IN_B7_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21049;65;TestPoint;AN_IN_B7_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21062;65;Resistor;AN_IN_B7_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21062;65;Resistor;AN_IN_B7_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21014;72;Capacitor;AN_IN_A6_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21014;72;Capacitor;AN_IN_A6_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21014;72;TestPoint;AN_IN_A6_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21014;72;TestPoint;AN_IN_A6_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21052;72;Resistor;AN_IN_A6_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21052;72;Resistor;AN_IN_A6_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R7013;20;Resistor;SIGN00779;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R7013;20;Resistor;SIGN00779;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R7015;18;Resistor;SIGN00780;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R7015;18;Resistor;SIGN00780;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;C21029;68;Capacitor;AN_IN_B4_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;C21029;68;Capacitor;AN_IN_B4_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;TP21035;68;TestPoint;AN_IN_B4_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;TP21035;68;TestPoint;AN_IN_B4_AI;Input, Input;High, Low;Interconnection
s32k142;UnknownControl;R21059;68;Resistor;AN_IN_B4_AI;Output, Output;High, Low;Interconnection
s32k142;UnknownInput;R21059;68;Resistor;AN_IN_B4_AI;Input, Input;High, Low;Interconnection
s32k142;JTAG_COM;R7008;92;Resistor;ADC_MCU_JTAG_TDO;;;Infrastructure
s32k142;JTAG_COM;R7007;95;Resistor;ADC_MCU_JTAG_TDI;;;Infrastructure
s32k142;JTAG_COM;R7010;98;Resistor;ADC_MCU_JTAG_TMS;;;Infrastructure
s32k142;NOT_TESTED;IC10000;13;IC;GND;;;
s32k142;NOT_TESTED;DIRECT_GND;13;DirectGnd;GND;;;
s32k142;NOT_TESTED;IC4005;13;IC;GND;;;
s32k142;NOT_TESTED;IC4006;13;IC;GND;;;
s32k142;NOT_TESTED;IC4007;13;IC;GND;;;
s32k142;NOT_TESTED;IC44000;13;IC;GND;;;
s32k142;NOT_TESTED;IC44001;13;IC;GND;;;
s32k142;NOT_TESTED;IC10001;13;IC;GND;;;
s32k142;NOT_TESTED;IC25000;13;IC;GND;;;
s32k142;NOT_TESTED;IC25001;13;IC;GND;;;
s32k142;NOT_TESTED;IC30002;13;IC;GND;;;
s32k142;NOT_TESTED;IC16000;13;IC;GND;;;
s32k142;NOT_TESTED;IC30005;13;IC;GND;;;
s32k142;NOT_TESTED;IC16001;13;IC;GND;;;
s32k142;NOT_TESTED;IC26000;13;IC;GND;;;
s32k142;NOT_TESTED;IC31000;13;IC;GND;;;
s32k142;NOT_TESTED;IC6000;13;IC;GND;;;
s32k142;NOT_TESTED;IC6001;13;IC;GND;;;
s32k142;NOT_TESTED;IC6002;13;IC;GND;;;
s32k142;NOT_TESTED;IC6003;13;IC;GND;;;
s32k142;NOT_TESTED;IC12000;13;IC;GND;;;
s32k142;NOT_TESTED;IC12003;13;IC;GND;;;
s32k142;NOT_TESTED;IC41000;13;IC;GND;;;
s32k142;NOT_TESTED;IC41002;13;IC;GND;;;
s32k142;NOT_TESTED;IC41004;13;IC;GND;;;
s32k142;NOT_TESTED;IC27000;13;IC;GND;;;
s32k142;NOT_TESTED;IC7000;13;IC;GND;;;
s32k142;NOT_TESTED;IC7001;13;IC;GND;;;
s32k142;NOT_TESTED;IC7003;13;IC;GND;;;
s32k142;NOT_TESTED;IC42000;13;IC;GND;;;
s32k142;NOT_TESTED;IC42001;13;IC;GND;;;
s32k142;NOT_TESTED;IC42003;13;IC;GND;;;
s32k142;NOT_TESTED;IC28000;13;IC;GND;;;
s32k142;NOT_TESTED;IC23000;13;IC;GND;;;
s32k142;NOT_TESTED;IC19000;13;IC;GND;;;
s32k142;NOT_TESTED;IC19003;13;IC;GND;;;
s32k142;NOT_TESTED;IC19004;13;IC;GND;;;
s32k142;NOT_TESTED;IC43000;13;IC;GND;;;
s32k142;NOT_TESTED;IC29000;13;IC;GND;;;
s32k142;NOT_TESTED;IC9000;13;IC;GND;;;
s32k142;NOT_TESTED;IC9001;13;IC;GND;;;
s32k142;NOT_TESTED;IC4000;13;IC;GND;;;
s32k142;NOT_TESTED;IC4001;13;IC;GND;;;
s32k142;NOT_TESTED;IC20001;13;IC;GND;;;
s32k142;NOT_TESTED;IC20003;13;IC;GND;;;
s32k142;NOT_TESTED;IC30000;13;IC;GND;;;
s32k142;NOT_TESTED;IC30001;13;IC;GND;;;
s32k142;NOT_TESTED;IC30003;13;IC;GND;;;
s32k142;NOT_TESTED;IC30004;13;IC;GND;;;
s32k142;NOT_TESTED;IC5000;13;IC;GND;;;
s32k142;NOT_TESTED;IC16002;13;IC;GND;;;
s32k142;NOT_TESTED;IC40000;13;IC;GND;;;
s32k142;NOT_TESTED;IC40001;13;IC;GND;;;
s32k142;NOT_TESTED;IC41001;13;IC;GND;;;
s32k142;NOT_TESTED;IC41003;13;IC;GND;;;
s32k142;NOT_TESTED;IC18000;13;IC;GND;;;
s32k142;NOT_TESTED;IC18001;13;IC;GND;;;
