JTAG;SvfType;Device;PinNumber;DeviceType;NetName;ControlState;ExpectedState;Test
S32G275A;PullupPulldown;R41042;W11;Resistor;BMODE2_SMH;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41042;W11;Resistor;BMODE2_SMH;Input, Output;Low, High;Interconnection
S32G275A;PullupPulldown;R41040;W10;Resistor;BMODE1_SMH;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41040;W10;Resistor;BMODE1_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41119;V17;Resistor;I2C3_SOM2_MMH_SMH_:SCL;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R21000;E12;Resistor;EN_SMH_CAN1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R21015;A11;Resistor;N_STB_SMH_CAN1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41120;Y21;Resistor;I2C3_SOM2_MMH_SMH_:SDA;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41171;V21;Resistor;PWM_SMH_AMUX;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41101;D19;Resistor;EMMC_SMH_:DS;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41056;T19;Resistor;SC_SMH_SI_MUX;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41055;U19;Resistor;SA_SMH_SI_MUX;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41053;U18;Resistor;SB_SMH_SI_MUX;Input, Output;Low, High;Interconnection
S32G275A;PullupPulldown;R22080;L22;Resistor;N_RESET_SMH_P_ETH_SW1;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R22080;L22;Resistor;N_RESET_SMH_P_ETH_SW1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R12073;A15;Resistor;KL30_FILTER_UV;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41098;D10;Resistor;N_PERST_SMH_DBG;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41066;F16;Resistor;LLCE_CAN4_SMH_:RXD;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41086;F14;Resistor;PK_04_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41049;Y10;Resistor;EN_SMH_SI_SYS;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41152;G19;Resistor;N_PWDN_SMH_DES_1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41006;D16;Resistor;PG_INT_AND_OUT_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41058;U9;Resistor;LATCH_ON_KL30_2_SMH_SI;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41023;T18;Resistor;EN_CS_SMH_SI_SOM1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41161;Y11;Resistor;SPI1_USS_SMH_:N_CS0_USS;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41160;Y9;Resistor;SPI1_USS_SMH_:MOSI;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41158;U10;Resistor;SPI1_USS_SMH_:CLK;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41159;U8;Resistor;SPI1_USS_SMH_:MISO;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41157;T20;Resistor;EN_SMH_BUCK_BOOST;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41123;V20;Resistor;EN_SMH_SI_14V5_SMPS_SOM1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41074;M19;Resistor;N_PERST_SOM1_SOC_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41132;R19;Resistor;N_RESET_SMH_SOM2_MMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R14022;U13;Resistor;FCCU_ERR0_PMIC_SMH;Input, Output;Low, High;Interconnection
S32G275A;PullupPulldown;R22052;A7;Resistor;N_DIS_SMH_ETH_SW1;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R22052;A7;Resistor;N_DIS_SMH_ETH_SW1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41131;D15;Resistor;LLCE_CAN3_SMH_:RXD;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41138;D14;Resistor;GPI2_SOM1_MMH_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41134;E9;Resistor;MODUL_GOOD_SOM2_MMH_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41151;F10;Resistor;N_PD_SMH_USS;Input, Output;Low, High;Interconnection
S32G275A;PullupPulldown;R41155;E11;Resistor;I2C1_DES1_3V3_:SCL;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41155;E11;Resistor;I2C1_DES1_3V3_:SCL;Input, Output;Low, High;Interconnection
S32G275A;PullupPulldown;R41156;D11;Resistor;I2C1_DES1_3V3_:SDA;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41156;D11;Resistor;I2C1_DES1_3V3_:SDA;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41149;E10;Resistor;EN1_SMH_CAM_DES1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41085;C16;Resistor;UV_ALERT_KL30_2_SMH_SI;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41047;D13;Resistor;OCP_KL30_2;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41108;C8;Resistor;GPIO2_SMH_MC;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41015;D7;Resistor;EN2_SMH_CAM_DES1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41011;D8;Resistor;CLK_SYNC_SMH_SOM1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41083;E8;Resistor;SEL1_SMH_SI_SOM1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41076;C11;Resistor;LLCE_CAN3_SMH_:TXD;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41133;D12;Resistor;LLCE_CAN4_SMH_:TXD;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41075;A14;Resistor;MODUL_GOOD_SOM1_MMH_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41008;A12;Resistor;PL_00_SMH;Input, Output;Low, High;Interconnection
S32G275A;PullupPulldown;R41129;B11;Resistor;EN_SMH_SI_5V0_SMPS_SOM1;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41129;B11;Resistor;EN_SMH_SI_5V0_SMPS_SOM1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41072;A9;Resistor;CLK_SYNC_SMH_SOM2;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41051;F7;Resistor;GPIO3_SOM1_MMH_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41012;A6;Resistor;I2C2_SOM1_MMH_SMH_:SCL;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41054;B5;Resistor;N_FAULT_CAM_DES1_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41050;A5;Resistor;GPIO1_SOM1_MMH_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41130;B12;Resistor;EN3_SMH_CAM_DES1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41148;C10;Resistor;EN4_SMH_CAM_DES1;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41073;A8;Resistor;GPIO1_SMH_MC;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41013;G9;Resistor;I2C2_SOM1_MMH_SMH_:SDA;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41122;W22;Resistor;EN_KL30_2;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41117;W23;Resistor;UVOV_ALERT_KL30_2_SMH_SI;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41153;V23;Resistor;N_RESET_SMH_SOM1_MMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41121;Y23;Resistor;RST_LATCH_KL30_2_SMH_SI;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41102;J21;Resistor;PG_02_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41087;K21;Resistor;PG_01_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pulldown;R41103;H21;Resistor;PG_03_SMH;Input, Output;Low, High;Interconnection
S32G275A;PullupPulldown;R41043;W11;Resistor;BMODE2_SMH;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41043;W11;Resistor;BMODE2_SMH;Input, Output;Low, High;Interconnection
S32G275A;PullupPulldown;R41041;W10;Resistor;BMODE1_SMH;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41041;W10;Resistor;BMODE1_SMH;Input, Output;Low, High;Interconnection
S32G275A;Pullup;R41060;E7;Resistor;I2C0_MAIN_SMH_:SCL;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R41061;W12;Resistor;I2C0_MAIN_SMH_:SDA;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R21003;C15;Resistor;N_ERR_CAN1_SMH;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R21006;A10;Resistor;STB_SMH_CAN2;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R11049;Y7;Resistor;SAFELOCK_SMH_SI;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R17011;E13;Resistor;PG_0V9_SMPS_SYS_SMH_SI;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R12025;U20;Resistor;UVOV_ALERT_KL30_1_SMH_SI;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R12054;F13;Resistor;KL30_UV_ALERT;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R14026;W8;Resistor;I2C4_PMIC_SMH_:SCL;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R22024;L22;Resistor;N_RESET_SMH_P_ETH_SW1;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R22024;L22;Resistor;N_RESET_SMH_P_ETH_SW1;Input, Output;Low, High;Interconnection
S32G275A;Pullup;R14025;Y8;Resistor;I2C4_PMIC_SMH_:SDA;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R13037;B15;Resistor;PG_PREBOOST;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R41154;G13;Resistor;PG_BUCK_BOOST;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R41052;B13;Resistor;PG_1V8_SMPS_SMH_SI;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R12106;C6;Resistor;OCP_KL30_1;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R17005;C14;Resistor;N_FLT_3V3_SMPS_SW;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R41021;G6;Resistor;NMI_SMH;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R41018;C19;Resistor;N_STBY_SMH_PMIC;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R14032;G10;Resistor;N_INT_PMIC;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R17004;C9;Resistor;EN_SMH_PS_ETH_SW;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R41048;V11;Resistor;SPI0_ETH_SW_SMH_:N_CS2_ETH_SW2;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R14023;AA14;Resistor;FCCU_ERR1_PMIC_SMH;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R22054;A7;Resistor;N_DIS_SMH_ETH_SW1;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R22054;A7;Resistor;N_DIS_SMH_ETH_SW1;Input, Output;Low, High;Interconnection
S32G275A;Pullup;R41147;E14;Resistor;PG_5V0_SMPS_SYS;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41155;E11;Resistor;I2C1_DES1_3V3_:SCL;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41155;E11;Resistor;I2C1_DES1_3V3_:SCL;Input, Output;Low, High;Interconnection
S32G275A;PullupPulldown;R41156;D11;Resistor;I2C1_DES1_3V3_:SDA;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41156;D11;Resistor;I2C1_DES1_3V3_:SDA;Input, Output;Low, High;Interconnection
S32G275A;Pullup;R41070;AA10;Resistor;SPI0_ETH_SW_SMH_:N_CS1_ETH_SW1;Input, Output;High, Low;Interconnection
S32G275A;Pullup;R41081;A13;Resistor;PG_1V2_SMPS_SYS_SMH_SI;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41129;B11;Resistor;EN_SMH_SI_5V0_SMPS_SOM1;Input, Output;High, Low;Interconnection
S32G275A;PullupPulldown;R41129;B11;Resistor;EN_SMH_SI_5V0_SMPS_SOM1;Input, Output;Low, High;Interconnection
S32G275A;UnknownControl;R41112;H20;Resistor;EMMC_SMH_:D[3];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41112;H20;Resistor;EMMC_SMH_:D[3];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;TP41060;H20;TestPoint;EMMC_SMH_:D[3];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;TP41060;H20;TestPoint;EMMC_SMH_:D[3];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41057;H20;Resistor;EMMC_SMH_:D[3];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41057;H20;Resistor;EMMC_SMH_:D[3];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41100;H19;Resistor;EMMC_SMH_:D[2];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41100;H19;Resistor;EMMC_SMH_:D[2];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;TP41059;H19;TestPoint;EMMC_SMH_:D[2];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;TP41059;H19;TestPoint;EMMC_SMH_:D[2];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41027;H19;Resistor;EMMC_SMH_:D[2];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41027;H19;Resistor;EMMC_SMH_:D[2];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41069;F21;Resistor;EMMC_SMH_:CMD;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41069;F21;Resistor;EMMC_SMH_:CMD;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;TP41084;F21;TestPoint;EMMC_SMH_:CMD;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;TP41084;F21;TestPoint;EMMC_SMH_:CMD;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41022;F21;Resistor;EMMC_SMH_:CMD;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41022;F21;Resistor;EMMC_SMH_:CMD;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41065;F20;Resistor;EMMC_SMH_:D[7];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41065;F20;Resistor;EMMC_SMH_:D[7];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;TP41064;F20;TestPoint;EMMC_SMH_:D[7];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;TP41064;F20;TestPoint;EMMC_SMH_:D[7];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41173;F20;Resistor;EMMC_SMH_:D[7];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41173;F20;Resistor;EMMC_SMH_:D[7];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41089;E20;Resistor;EMMC_SMH_:D[1];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41089;E20;Resistor;EMMC_SMH_:D[1];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;TP41049;E20;TestPoint;EMMC_SMH_:D[1];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;TP41049;E20;TestPoint;EMMC_SMH_:D[1];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41026;E20;Resistor;EMMC_SMH_:D[1];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41026;E20;Resistor;EMMC_SMH_:D[1];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41063;D18;Resistor;EMMC_SMH_:D[5];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41063;D18;Resistor;EMMC_SMH_:D[5];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41139;D18;Resistor;EMMC_SMH_:D[5];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41139;D18;Resistor;EMMC_SMH_:D[5];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;TP41062;D18;TestPoint;EMMC_SMH_:D[5];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;TP41062;D18;TestPoint;EMMC_SMH_:D[5];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41064;F19;Resistor;EMMC_SMH_:D[6];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41064;F19;Resistor;EMMC_SMH_:D[6];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;TP41063;F19;TestPoint;EMMC_SMH_:D[6];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;TP41063;F19;TestPoint;EMMC_SMH_:D[6];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41172;F19;Resistor;EMMC_SMH_:D[6];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41172;F19;Resistor;EMMC_SMH_:D[6];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41062;H18;Resistor;EMMC_SMH_:D[4];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41062;H18;Resistor;EMMC_SMH_:D[4];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41137;H18;Resistor;EMMC_SMH_:D[4];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41137;H18;Resistor;EMMC_SMH_:D[4];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;TP41061;H18;TestPoint;EMMC_SMH_:D[4];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;TP41061;H18;TestPoint;EMMC_SMH_:D[4];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41071;G22;Resistor;EMMC_SMH_:D[0];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41071;G22;Resistor;EMMC_SMH_:D[0];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;TP41039;G22;TestPoint;EMMC_SMH_:D[0];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;TP41039;G22;TestPoint;EMMC_SMH_:D[0];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41025;G22;Resistor;EMMC_SMH_:D[0];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41025;G22;Resistor;EMMC_SMH_:D[0];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;D11005;W21;Undefined;EN_KL30_1;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;D11005;W21;Undefined;EN_KL30_1;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;TP41100;W21;TestPoint;EN_KL30_1;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;TP41100;W21;TestPoint;EN_KL30_1;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41001;N18;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[2];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41001;N18;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[2];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22002;N18;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[2];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22002;N18;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[2];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41000;U21;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[3];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41000;U21;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[3];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22005;U21;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[3];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22005;U21;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[3];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41004;P19;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[0];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41004;P19;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[0];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22000;P19;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[0];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22000;P19;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[0];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41002;P18;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[1];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41002;P18;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[1];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22003;P18;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[1];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22003;P18;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_D[1];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41005;R23;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_DV;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41005;R23;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_DV;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22004;R23;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_DV;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22004;R23;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_DV;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41006;R21;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_CLK;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41006;R21;Connector;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_CLK;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22001;R21;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_CLK;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22001;R21;Resistor;RGMII_GMAC_SMH_ETH_SW1_P8_:RX_CLK;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22064;P21;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_CLK;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22064;P21;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_CLK;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41003;P21;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_CLK;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41003;P21;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_CLK;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22065;M21;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_D[2];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22065;M21;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_D[2];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41009;M21;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_D[2];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41009;M21;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_D[2];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22062;N20;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_D[0];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22062;N20;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_D[0];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41011;N20;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_D[0];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41011;N20;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_D[0];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22067;M23;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_DV;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22067;M23;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_DV;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41007;M23;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_DV;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41007;M23;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_DV;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22068;N23;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_D[3];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22068;N23;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_D[3];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41008;N23;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_D[3];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41008;N23;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_D[3];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R22066;N21;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_D[1];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R22066;N21;Resistor;RGMII2_SMH_ETH_SW1_P9_:RX_D[1];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41010;N21;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_D[1];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41010;N21;Connector;RGMII2_SMH_ETH_SW1_P9_:RX_D[1];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;TP41106;H22;TestPoint;EN_EFUSE;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;TP41106;H22;TestPoint;EN_EFUSE;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41146;K18;Resistor;OSPI_FLASH_SMH_:D[7];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41146;K18;Resistor;OSPI_FLASH_SMH_:D[7];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41144;J23;Resistor;OSPI_FLASH_SMH_:D[5];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41144;J23;Resistor;OSPI_FLASH_SMH_:D[5];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41141;L20;Resistor;OSPI_FLASH_SMH_:D[2];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41141;L20;Resistor;OSPI_FLASH_SMH_:D[2];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41140;L19;Resistor;OSPI_FLASH_SMH_:D[1];Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;R41140;L19;Resistor;OSPI_FLASH_SMH_:D[1];Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;XM41036;L4;Connector;SIGN000370378;Output, Output;High, Low;Interconnection
S32G275A;UnknownInput;XM41036;L4;Connector;SIGN000370378;Input, Input;High, Low;Interconnection
S32G275A;UnknownControl;R41078;L18;Resistor;OSPI_FLASH_SMH_:D[0];Output, Output;High, Low;Interconnection
